dispute_id,dispute_created_at,disputed_usd_amount,dispute_status,dispute_reason,transaction_created_at,card_country,merchant_name,merchant_category
083e60db-6320-410f-8bb2-83f4efff3cae,2021-03-05 12:41:21,12.85,lost,product_not_received,2021-03-01 23:53:50,Israel,candyland,foodstuffs
22b2f534-3596-4c6b-8c13-a4c2f9a16ccd,2021-03-05 14:07:16,2.43,won,product_not_received,2021-03-01 21:59:06,Israel,candyland,foodstuffs
34db51c3-a341-4769-9369-6be1424ea802,2021-03-05 17:58:44,24.95,won,damaged_product,2021-03-01 9:38:40,Israel,candyland,foodstuffs
05f85867-1da1-4810-a55c-d0c0befa9d51,2021-03-05 19:18:50,9.97,won,unrecognized,2021-03-01 6:18:57,Israel,candyland,foodstuffs
d668692d-b202-4439-97e3-1011830b0fa4,2021-03-05 23:17:44,13.99,won,product_not_received,2021-03-01 21:48:03,Israel,candyland,foodstuffs
3ee843f3-9edd-4773-808e-1e1e68c50dc3,2021-03-07 4:11:23,6.88,won,damaged_product,2021-03-02 16:53:39,Israel,candyland,foodstuffs
c26111e1-66b1-46b3-af59-0a81915f1667,2021-03-07 15:49:41,20.43,won,unrecognized,2021-03-04 0:42:46,Israel,candyland,foodstuffs
2e129915-5bc8-49a2-b5b5-01857a3f7748,2021-03-07 17:35:16,20.71,won,unrecognized,2021-03-03 21:24:58,Israel,candyland,foodstuffs
c6a8a089-72af-4171-aa7c-4e12c0587240,2021-03-07 20:13:04,5.26,lost,fraud,2021-03-03 9:45:40,Israel,candyland,foodstuffs
423c8f05-ac8a-438a-9151-60d811e51619,2021-03-08 5:42:58,8.12,won,product_not_received,2021-03-03 20:49:08,Israel,candyland,foodstuffs
11952ddf-17bc-4c70-b9df-326bdf495e56,2021-03-08 12:49:40,7.95,lost,fraud,2021-03-04 7:01:11,Israel,candyland,foodstuffs
743b9434-8adb-4229-a240-3980aed97af4,2021-03-08 18:03:33,5.25,lost,product_not_received,2021-03-04 23:44:36,Israel,candyland,foodstuffs
9917096a-b26a-4da1-8464-f3a3ebb841d0,2021-03-08 22:38:43,16.41,won,damaged_product,2021-03-05 8:13:51,Israel,candyland,foodstuffs
04834fb5-9247-4161-bf96-342dd0a3baf6,2021-03-09 5:09:04,1.75,won,unrecognized,2021-03-04 10:26:57,Israel,candyland,foodstuffs
6376c017-e24f-4112-92c0-16d5dbd636f9,2021-03-09 6:05:43,18.69,lost,fraud,2021-03-05 9:27:07,Israel,candyland,foodstuffs
c308f648-cfee-4404-bbac-8cb2e269729a,2021-03-09 18:38:53,11.44,lost,damaged_product,2021-03-05 22:58:38,Israel,candyland,foodstuffs
21589c78-4bdb-470f-b1d7-265eafaa9c3b,2021-03-09 19:39:17,7.7,won,unrecognized,2021-03-06 18:52:20,Israel,candyland,foodstuffs
8fddfc21-10b9-40d3-b7c2-3f82c8bf8d83,2021-03-11 1:34:15,14.77,won,fraud,2021-03-07 2:24:33,Israel,candyland,foodstuffs
0414969d-0e9a-48e3-9dae-b51d3eeef198,2021-03-11 6:54:58,9.24,won,product_not_received,2021-03-06 19:23:44,Israel,candyland,foodstuffs
1de5a4c4-b683-447a-976e-ab703df6e3ce,2021-03-11 20:11:20,21.06,lost,fraud,2021-03-07 4:45:10,Israel,candyland,foodstuffs
96590574-bcdf-4370-aca1-6272c4c79ff1,2021-03-12 0:30:18,15.73,won,product_not_received,2021-03-08 17:07:01,Israel,candyland,foodstuffs
e920ce61-0cab-4e64-b3d3-32d8e9b7cb6f,2021-03-12 4:09:26,18.33,lost,product_not_received,2021-03-09 1:39:26,Israel,candyland,foodstuffs
35a9910d-18d3-42f8-94b7-71eb242d0300,2021-03-12 4:31:44,22.81,lost,damaged_product,2021-03-07 16:50:31,Israel,candyland,foodstuffs
1c4c8592-55b3-4468-89f1-da9cb7c8d8c4,2021-03-12 7:45:32,11.89,won,credit_not_processed,2021-03-08 22:36:56,Israel,candyland,foodstuffs
a0e51573-482b-4a81-a7cd-957345c08be8,2021-03-12 17:03:36,10.01,lost,fraud,2021-03-08 6:17:20,Israel,candyland,foodstuffs
ad608815-531b-460e-b899-c85d8ff9f08b,2021-03-12 22:41:10,18.14,won,product_not_received,2021-03-09 13:24:59,Israel,candyland,foodstuffs
8a4207b9-c713-48a3-ba67-2ce5dd1b9db1,2021-03-13 6:07:01,16.22,lost,fraud,2021-03-09 2:41:36,Israel,candyland,foodstuffs
ffa5cb6e-3b5c-48f0-a260-3c882e82a32c,2021-03-13 6:28:53,24.38,won,damaged_product,2021-03-09 18:48:47,Israel,candyland,foodstuffs
f6e97f9d-1c32-4d96-b3b1-3b89187d8d26,2021-03-13 8:30:14,18.96,won,product_not_received,2021-03-09 11:38:54,Israel,candyland,foodstuffs
e59cbe09-b1d8-4e77-8daa-858875fce5aa,2021-03-14 5:44:37,20.85,won,unrecognized,2021-03-11 0:44:48,Israel,candyland,foodstuffs
44f8b25b-473d-482f-8209-9cedd65ba8fc,2021-03-14 11:07:20,7.41,won,product_not_received,2021-03-09 14:28:14,Israel,candyland,foodstuffs
d915dd77-6bd8-4095-bb84-06a9f2506203,2021-03-16 10:48:23,18.94,lost,fraud,2021-03-12 16:58:45,Israel,candyland,foodstuffs
0f3517f5-4ea1-4a70-b88d-02b18ccef845,2021-03-16 11:56:23,11.77,won,damaged_product,2021-03-12 3:00:52,Israel,candyland,foodstuffs
45ebb23c-34d4-42a6-9a81-070f335e559a,2021-03-16 20:23:09,16.43,won,product_not_received,2021-03-12 16:59:38,Israel,candyland,foodstuffs
44789b3a-b176-4a01-95dc-6d4cc9d22384,2021-03-17 2:29:49,9.62,won,product_not_received,2021-03-13 21:38:17,Israel,candyland,foodstuffs
aac2124b-f32d-49e3-9860-ff4a072ab4f7,2021-03-17 13:13:19,23.67,lost,unrecognized,2021-03-13 8:25:33,Israel,candyland,foodstuffs
3eea4c82-4d75-4eb5-ae92-44b428460270,2021-03-17 19:47:38,16.33,lost,fraud,2021-03-13 20:16:11,Israel,candyland,foodstuffs
e2f5927a-b838-4e08-9149-66ae944f8df7,2021-03-17 20:08:05,22.91,won,fraud,2021-03-14 11:25:04,Israel,candyland,foodstuffs
90fc6762-9ea2-46f0-898f-f12154cc831e,2021-03-17 20:27:13,14.37,won,damaged_product,2021-03-14 4:55:01,Israel,candyland,foodstuffs
fb695195-985b-4ffd-bc3c-8ef649ba1c28,2021-03-17 21:56:45,16,lost,fraud,2021-03-14 3:56:34,Israel,candyland,foodstuffs
36774af9-8153-4822-abf1-2611eccbf6ad,2021-03-17 22:32:22,15.98,won,product_not_received,2021-03-13 10:31:21,Israel,candyland,foodstuffs
90b7ecd6-f232-48fc-9b6b-b5ef95f098bd,2021-03-18 1:10:27,18.15,lost,product_not_received,2021-03-14 0:56:56,Israel,candyland,foodstuffs
03d0b0d7-caa0-41db-9775-749d84e730e7,2021-03-18 7:15:26,20.33,won,fraud,2021-03-13 19:26:38,Israel,candyland,foodstuffs
fac4fb0a-8969-430b-865a-b96f7fc02cb7,2021-03-18 7:24:45,11.95,won,damaged_product,2021-03-14 0:28:10,Israel,candyland,foodstuffs
38a2e301-7e80-4c2e-93fb-c68aaef87732,2021-03-18 12:17:42,18.96,won,unrecognized,2021-03-14 20:36:26,Israel,candyland,foodstuffs
baf0d480-2489-4b0d-b6cc-3e16b41f90da,2021-03-18 15:23:03,6.54,lost,product_not_received,2021-03-15 4:56:50,Israel,candyland,foodstuffs
12ef9361-ec08-4cf8-8a92-d18e278aafda,2021-03-18 16:06:02,16.17,won,product_not_received,2021-03-13 18:37:13,Israel,candyland,foodstuffs
7ca1f045-b56b-4192-a806-2b021d096ba6,2021-03-18 20:33:27,13.27,lost,fraud,2021-03-15 15:09:22,Israel,candyland,foodstuffs
b023136a-099d-45f2-b9b8-be1c6139f7f6,2021-03-18 20:57:48,19.05,won,fraud,2021-03-14 12:35:15,Israel,candyland,foodstuffs
cfbf5898-dc69-48c4-8dfd-13053e4697ef,2021-03-19 0:19:16,18.77,lost,fraud,2021-03-14 15:09:54,Israel,candyland,foodstuffs
d65ba87e-1315-45d9-b251-b59999b1033c,2021-03-20 2:59:54,19.69,won,fraud,2021-03-16 1:36:19,Israel,candyland,foodstuffs
66d00f0c-4f52-4a72-bb50-f15b3d36f092,2021-03-20 5:25:36,6.27,won,credit_not_processed,2021-03-16 14:02:00,Israel,candyland,foodstuffs
250e7ac8-ef6f-4a12-aea8-c12fba8bf769,2021-03-20 7:32:35,18.9,lost,damaged_product,2021-03-15 7:54:45,Israel,candyland,foodstuffs
8c4fd8f5-07a7-444a-8f09-ab2dc7e292ad,2021-03-20 7:38:50,23.48,lost,fraud,2021-03-16 10:30:18,Israel,candyland,foodstuffs
2e8d135d-c039-4659-8d66-2fda9e7ede66,2021-03-20 8:14:02,5.98,won,fraud,2021-03-16 3:53:58,Israel,candyland,foodstuffs
e1fdf257-2c75-4ed2-9e49-6f24da0834e0,2021-03-20 21:27:47,14.8,lost,fraud,2021-03-17 2:48:37,Israel,candyland,foodstuffs
0d887111-e28a-403a-a5aa-d463b0c093f1,2021-03-21 7:37:29,8.39,lost,fraud,2021-03-16 18:40:48,Israel,candyland,foodstuffs
43caa654-9bfa-4222-83ed-280dd8e54b0b,2021-03-21 15:30:35,12.78,lost,fraud,2021-03-18 5:30:15,Israel,candyland,foodstuffs
fb5dade4-4c0c-4947-b0b0-ba63644f19cd,2021-03-21 17:11:08,23.12,lost,fraud,2021-03-17 23:06:31,Israel,candyland,foodstuffs
6542b07b-70bf-499e-b542-e907ded76c86,2021-03-22 4:19:07,8.08,won,credit_not_processed,2021-03-17 15:33:48,Israel,candyland,foodstuffs
8ba916f6-a1df-4022-807d-44ad26ef7433,2021-03-23 13:48:29,15.99,won,credit_not_processed,2021-03-19 2:03:41,Israel,candyland,foodstuffs
ac9f5a18-599f-4daa-adba-c471bfbfe6d3,2021-03-23 13:59:38,19.79,lost,product_not_received,2021-03-20 9:52:29,Israel,candyland,foodstuffs
354fa056-7ce3-46b8-b57b-bb11e5bd477b,2021-03-24 1:57:58,14.05,won,product_not_received,2021-03-20 8:41:08,Israel,candyland,foodstuffs
8447722b-3cc7-4583-bce2-9861b141f959,2021-03-24 2:30:51,10.25,lost,damaged_product,2021-03-20 0:12:10,Israel,candyland,foodstuffs
c04a283c-2f18-4cec-93aa-531a6072f460,2021-03-24 14:57:08,8.96,lost,product_not_received,2021-03-20 15:52:05,Israel,candyland,foodstuffs
dfc8c5bf-8f76-4765-8d7f-8a614b24354e,2021-03-24 21:10:12,21.99,won,damaged_product,2021-03-20 9:16:53,Israel,candyland,foodstuffs
06c62798-41c3-44b4-ac4c-17e211526017,2021-03-25 1:16:58,19.67,lost,damaged_product,2021-03-21 0:59:48,Israel,candyland,foodstuffs
272170a4-5a12-439e-8676-147f62efccf2,2021-03-25 22:23:05,14.42,won,damaged_product,2021-03-22 7:44:20,Israel,candyland,foodstuffs
d6b9b502-0aff-4cb6-8d89-a9773cb81d97,2021-03-26 1:24:20,20.6,lost,credit_not_processed,2021-03-22 7:05:29,Israel,candyland,foodstuffs
23f6012f-dc75-4631-bd35-6d3df51d994e,2021-03-26 9:38:50,14.08,lost,credit_not_processed,2021-03-22 7:39:00,Israel,candyland,foodstuffs
9325a17e-ef7e-4eff-9b53-bf79cad1b6ab,2021-03-26 11:35:15,6.17,lost,product_not_received,2021-03-21 21:27:49,Israel,candyland,foodstuffs
7d3e0e70-eed0-46a0-9722-be1399c7011e,2021-03-26 14:39:33,9.81,won,fraud,2021-03-22 23:08:00,Israel,candyland,foodstuffs
ee61e04b-102f-47dd-aee7-44a3d517bb08,2021-03-26 19:03:56,17.78,lost,product_not_received,2021-03-22 20:35:55,Israel,candyland,foodstuffs
52779d07-d8fa-4c50-b24e-ea874e9bd798,2021-03-26 19:20:19,36.87,lost,damaged_product,2021-03-23 5:31:47,Israel,candyland,foodstuffs
d37ea879-8228-4008-b851-d70a57a7126b,2021-03-26 20:50:07,9.32,won,fraud,2021-03-23 17:05:40,Israel,candyland,foodstuffs
1beb17d5-99fb-45be-be56-ae2938455352,2021-03-27 4:34:16,17.66,lost,damaged_product,2021-03-23 8:46:43,Israel,candyland,foodstuffs
61978faf-5877-476e-92e2-1247ae6067a4,2021-03-27 21:32:25,22.21,won,unrecognized,2021-03-23 16:48:13,Israel,candyland,foodstuffs
29f49245-c9ec-42e1-9b3e-d42af851497c,2021-03-28 8:54:05,12.28,lost,fraud,2021-03-24 3:09:15,Israel,candyland,foodstuffs
8b5035bc-5a33-4507-a6a3-6b23d8b325c7,2021-03-28 14:24:04,24.69,won,fraud,2021-03-25 14:05:09,Israel,candyland,foodstuffs
96365a3f-377d-4aef-a88c-df5bed00a970,2021-03-28 15:29:45,5.43,lost,fraud,2021-03-24 4:18:10,Israel,candyland,foodstuffs
2eb582cb-6f49-4ad3-9a64-efef5a016265,2021-03-28 20:52:25,21.39,won,credit_not_processed,2021-03-24 11:08:13,Israel,candyland,foodstuffs
abbacfdf-bab8-43a8-b7a1-194e11c5bfdf,2021-03-28 23:26:55,24.94,lost,product_not_received,2021-03-24 21:02:41,Israel,candyland,foodstuffs
a2313be1-7412-4ff1-89cd-c4df15dc266d,2021-03-29 13:15:00,23.57,lost,fraud,2021-03-25 5:46:26,Israel,candyland,foodstuffs
4ef235b9-d220-4e64-8323-012feb66b038,2021-03-29 13:52:20,22.6,won,credit_not_processed,2021-03-25 21:49:17,Israel,candyland,foodstuffs
a4d9868e-3569-49f4-ae80-45ad3dae65ce,2021-03-29 18:55:04,17.64,lost,fraud,2021-03-25 12:29:28,Israel,candyland,foodstuffs
9416f220-614f-49fd-8175-1e5785023ee0,2021-03-30 1:43:21,5.63,won,damaged_product,2021-03-26 17:08:53,Israel,candyland,foodstuffs
50444dc9-bae6-4acd-ae64-c39e8b3226c8,2021-03-30 5:51:02,23.38,lost,fraud,2021-03-25 14:22:42,Israel,candyland,foodstuffs
6829d28e-2045-4da4-b8a5-09a57d8a8f59,2021-03-30 18:06:33,5.69,lost,fraud,2021-03-27 18:05:59,Israel,candyland,foodstuffs
18e7d237-142b-4932-8d38-1a554f83b4bc,2021-03-30 19:08:34,8.17,lost,product_not_received,2021-03-25 22:12:16,Israel,candyland,foodstuffs
51ca8eb0-5f94-4575-aa76-ffc91d0aba42,2021-03-30 23:34:09,8.8,lost,fraud,2021-03-26 8:15:17,Israel,candyland,foodstuffs
cc38e8b9-acda-4a0e-b7cd-3fb5df7701b3,2021-03-31 1:25:14,6.2,won,product_not_received,2021-03-26 12:57:42,Israel,candyland,foodstuffs
0823cd85-331d-4e5e-820e-d6483b355822,2021-03-31 2:27:13,16.51,won,damaged_product,2021-03-26 14:19:02,Israel,candyland,foodstuffs
b077fef7-361e-4dc0-8d2e-efe95c4cbd6b,2021-03-31 4:06:56,13.68,won,damaged_product,2021-03-27 16:47:21,Israel,candyland,foodstuffs
52b13d65-47e4-45c7-a6ef-277e4874c331,2021-03-31 5:06:04,37.7,lost,fraud,2021-03-26 18:47:47,Israel,candyland,foodstuffs
b92cead8-0e2a-41f5-904b-faa49fddaa42,2021-03-31 5:22:45,24.89,won,product_not_received,2021-03-27 17:30:55,Israel,candyland,foodstuffs
1c2583a4-8d2e-475c-8789-a47c577b18af,2021-03-31 21:49:35,9.85,won,product_not_received,2021-03-27 20:39:45,Israel,candyland,foodstuffs
287a49b8-cdc3-46bb-ac74-c106ced00bf8,2021-04-01 8:08:03,10.63,lost,damaged_product,2021-03-28 22:28:37,Israel,candyland,foodstuffs
6daa6ac1-ea2e-4845-9f7f-04c721367c3c,2021-04-01 15:28:18,15.59,lost,fraud,2021-03-29 3:35:49,Israel,candyland,foodstuffs
d88a8fc3-1985-455a-9534-18786a999773,2021-04-01 20:57:52,11.61,lost,fraud,2021-03-29 12:32:04,Israel,candyland,foodstuffs
ce06fa96-d67b-4d90-b6a4-6be365343684,2021-04-02 7:18:25,10.68,won,credit_not_processed,2021-03-29 23:07:54,Israel,candyland,foodstuffs
d2098452-6a91-4a6e-9102-f045ae829fa9,2021-04-02 15:16:25,7.84,won,product_not_received,2021-03-29 14:27:33,Israel,candyland,foodstuffs
c9187baf-bae5-45d3-829e-2856682c38a9,2021-04-03 0:43:12,16.01,won,product_not_received,2021-03-30 4:12:30,Israel,candyland,foodstuffs
e1d13b6f-b342-431a-98f7-91c3e25f2dd7,2021-04-04 4:52:31,20.25,won,credit_not_processed,2021-03-31 20:00:27,Israel,candyland,foodstuffs
e28483cd-baa3-4dcb-ae69-252eae6dbb9b,2021-04-04 9:29:01,23.76,won,fraud,2021-03-30 20:06:16,Israel,candyland,foodstuffs
de39ad4b-683d-4ba2-bd22-ff5eb729d652,2021-04-04 10:11:55,12.26,lost,fraud,2021-03-31 12:37:39,Israel,candyland,foodstuffs
f15c5df3-1fd9-4944-a5b3-ca56ecda6a9b,2021-04-04 22:43:52,17.45,won,damaged_product,2021-04-01 12:59:39,Israel,candyland,foodstuffs
70119f1c-24ec-4917-9e2f-a6497cc7d614,2021-04-05 3:00:33,5.64,lost,fraud,2021-04-01 17:43:58,Israel,candyland,foodstuffs
55603a65-6b36-4d8d-8618-d6d16e56e37c,2021-04-05 3:46:30,21,lost,fraud,2021-04-01 1:47:24,Israel,candyland,foodstuffs
d243f250-69cc-49b4-9b55-7f7b39577d90,2021-04-05 10:44:40,5.73,won,product_not_received,2021-04-01 3:23:14,Israel,candyland,foodstuffs
544ab045-b709-41f1-8b2a-07cc6c6eec48,2021-04-05 13:58:46,23.19,lost,damaged_product,2021-03-31 15:23:37,Israel,candyland,foodstuffs
3049bfec-24f3-4bbd-842a-4758fd65476b,2021-04-06 9:31:59,19.17,won,damaged_product,2021-04-02 4:16:54,Israel,candyland,foodstuffs
2e4eba9b-c91d-4dfe-b60d-6cb7c906bbaa,2021-04-07 22:15:22,18.75,won,damaged_product,2021-04-04 11:06:41,Israel,candyland,foodstuffs
0d5ca4bc-82f8-43ea-80a5-4978f46578b3,2021-04-08 2:04:03,15.03,lost,product_not_received,2021-04-03 3:06:42,Israel,candyland,foodstuffs
aa324b5f-a69e-4655-bb4b-47ecbb8247fe,2021-04-08 3:16:20,14.51,won,fraud,2021-04-03 23:00:25,Israel,candyland,foodstuffs
2b5c987a-e0b3-4abf-9ffd-12eaf13ac63d,2021-04-08 8:11:36,17.4,lost,fraud,2021-04-04 5:55:16,Israel,candyland,foodstuffs
83f04a30-e709-43bc-a0c4-d972000aaf75,2021-04-08 12:03:33,23.14,won,credit_not_processed,2021-04-04 2:51:24,Israel,candyland,foodstuffs
6be005e5-13fc-47b8-a3e9-6ea8e9b3fa6c,2021-04-08 14:14:23,22.11,lost,fraud,2021-04-04 16:13:30,Israel,candyland,foodstuffs
c0e7eff6-e2d7-46d7-9236-033bdbdab805,2021-04-09 3:20:36,18.2,won,damaged_product,2021-04-04 10:26:36,Israel,candyland,foodstuffs
70e93b33-8e78-4c47-910e-a745217f738a,2021-04-09 5:34:53,15.49,won,fraud,2021-04-05 4:16:58,Israel,candyland,foodstuffs
47661553-5331-4628-85dc-53e096f4170a,2021-04-09 18:50:22,18.89,won,damaged_product,2021-04-06 12:22:53,Israel,candyland,foodstuffs
f64cf385-3bd9-47cf-ba1c-f602b4502858,2021-04-09 22:52:40,5.98,lost,fraud,2021-04-05 2:41:58,Israel,candyland,foodstuffs
66ad9d27-cd71-4f2c-a2bc-7706bdd88ac9,2021-04-09 23:29:31,12.58,lost,fraud,2021-04-06 5:48:02,Israel,candyland,foodstuffs
ff78a9e2-9b69-4ebc-983c-6435d3eb680e,2021-04-10 11:52:18,24.9,won,product_not_received,2021-04-06 10:39:10,Israel,candyland,foodstuffs
f403372d-fb98-4a98-aa21-10b55905a49f,2021-04-10 17:13:30,18.72,lost,fraud,2021-04-07 16:55:51,Israel,candyland,foodstuffs
03d3165f-37a5-402f-bad5-cd0c1ce3e060,2021-04-10 17:55:29,9.94,lost,credit_not_processed,2021-04-06 19:57:45,Israel,candyland,foodstuffs
19b117bf-5dd6-48b0-9067-25f9f5a7f78a,2021-04-10 21:05:06,9.14,lost,fraud,2021-04-06 19:03:28,Israel,candyland,foodstuffs
1fc00caa-3be4-4f83-9094-d50017d6385e,2021-04-11 0:10:12,8.14,lost,fraud,2021-04-07 5:17:13,Israel,candyland,foodstuffs
0a88e473-2184-4dbc-8d38-b2ab6d8e6ee0,2021-04-11 0:19:49,17.75,won,damaged_product,2021-04-06 21:25:49,Israel,candyland,foodstuffs
a7dd00e6-c8d7-462e-9bf5-5f1805666be2,2021-04-11 1:16:44,13.28,lost,fraud,2021-04-06 11:38:51,Israel,candyland,foodstuffs
4a4d1753-95d8-4d6a-a263-d06a13db6760,2021-04-11 3:18:52,23.32,lost,fraud,2021-04-06 19:02:09,Israel,candyland,foodstuffs
8c0cd811-0f50-4d31-9a78-e8d077461517,2021-04-11 5:46:49,17.32,lost,damaged_product,2021-04-06 19:00:33,Israel,candyland,foodstuffs
82152d3a-3626-4cb5-93e0-45ef260a80eb,2021-04-11 9:40:53,17.5,lost,product_not_received,2021-04-07 16:47:23,Israel,candyland,foodstuffs
a2d1f3f8-2689-4242-b87a-eaf45024dfa5,2021-04-11 14:46:28,16.25,won,damaged_product,2021-04-08 8:32:53,Israel,candyland,foodstuffs
51eadba6-e6b1-4f35-b04a-4b05115ed3a8,2021-04-11 18:40:05,14.53,lost,product_not_received,2021-04-07 9:38:14,Israel,candyland,foodstuffs
aa3e7a35-9128-4183-a95a-87851cb9a470,2021-04-12 5:15:02,14.83,lost,damaged_product,2021-04-07 12:20:54,Israel,candyland,foodstuffs
c2c521df-92ce-4544-b3ab-d7f8d229178c,2021-04-12 9:52:09,17.23,won,fraud,2021-04-08 18:51:01,Israel,candyland,foodstuffs
f4d9a457-fb56-4bca-a6c4-5dc7faff405d,2021-04-12 10:02:13,23.25,won,damaged_product,2021-04-07 21:09:38,Israel,candyland,foodstuffs
15c4f3f8-04eb-4ce6-9d9c-7ee496c9b4bb,2021-04-12 11:11:20,17.25,lost,fraud,2021-04-07 13:04:48,Israel,candyland,foodstuffs
d9368cfa-2e33-434f-a526-650a679ee1ac,2021-04-12 22:35:19,21.55,lost,damaged_product,2021-04-09 7:58:12,Israel,candyland,foodstuffs
abe45ad6-fb19-4340-954b-065af91de213,2021-04-13 3:30:14,19.71,won,fraud,2021-04-10 1:29:47,Israel,candyland,foodstuffs
1d33be2c-0655-44c8-97eb-e58d5aae29b5,2021-04-13 7:18:32,17,won,damaged_product,2021-04-10 3:29:51,Israel,candyland,foodstuffs
6f4a74fb-d277-406a-a9a1-d1b876387115,2021-04-13 9:23:30,24.76,won,damaged_product,2021-04-08 21:45:29,Israel,candyland,foodstuffs
246ca926-6a94-48fd-99a3-fc98b5026607,2021-04-13 12:12:32,18.44,won,damaged_product,2021-04-10 3:39:11,Israel,candyland,foodstuffs
8bf00942-3760-4152-8446-925d3c23693d,2021-04-13 14:05:55,20.37,won,damaged_product,2021-04-09 23:14:31,Israel,candyland,foodstuffs
a8077032-14fe-44be-8a13-685928a18f7b,2021-04-14 6:57:47,22.88,lost,fraud,2021-04-09 10:08:32,Israel,candyland,foodstuffs
55a0d79e-e087-4ad0-8774-ed4f66624973,2021-04-14 9:18:21,7.35,won,product_not_received,2021-04-10 3:14:10,Israel,candyland,foodstuffs
db58c5a5-7b69-4a0e-97bc-fc47b8c124cf,2021-04-14 12:38:16,16.81,lost,fraud,2021-04-11 4:03:05,Israel,candyland,foodstuffs
2e15d9d6-cbf5-42e8-9898-69cca643acc3,2021-04-14 13:09:32,5.85,lost,fraud,2021-04-09 21:27:44,Israel,candyland,foodstuffs
65f84965-c587-4978-95ac-0c113b0210fa,2021-04-14 20:10:11,17.26,won,fraud,2021-04-10 23:53:30,Israel,candyland,foodstuffs
097b750c-0099-411d-b15d-b50f528f06ef,2021-04-15 12:14:14,23.68,won,damaged_product,2021-04-11 3:10:55,Israel,candyland,foodstuffs
8e52afaa-d4d7-4ad8-a192-71b4317bd55f,2021-04-16 0:28:06,23.53,won,fraud,2021-04-12 2:29:06,Israel,candyland,foodstuffs
efaeffae-c019-413b-9f58-82426cd279a2,2021-04-16 1:40:25,19.24,lost,damaged_product,2021-04-11 20:38:51,Israel,candyland,foodstuffs
68d9bfc0-7a57-4098-9505-3e83d45fa749,2021-04-16 8:23:59,12.57,won,product_not_received,2021-04-11 10:48:41,Israel,candyland,foodstuffs
dbd4e143-c3f9-4210-b8b3-734b9d03aef2,2021-04-16 14:11:17,14.85,won,product_not_received,2021-04-12 7:51:32,Israel,candyland,foodstuffs
c1e29de5-e3d3-4ebe-9469-e45dd3a4a579,2021-04-16 17:08:23,24.91,lost,fraud,2021-04-13 10:38:52,Israel,candyland,foodstuffs
8751ce4e-05d3-4729-a366-c5070e79d097,2021-04-16 17:08:54,20.82,won,fraud,2021-04-12 22:42:44,Israel,candyland,foodstuffs
a9697e2f-8b64-4fdd-bb53-0d3cd64fccb6,2021-04-17 7:19:14,22.65,won,credit_not_processed,2021-04-14 7:02:41,Israel,candyland,foodstuffs
eb2bbcea-624d-4848-ba1d-0b726206f393,2021-04-17 15:33:22,8.03,won,fraud,2021-04-14 2:06:25,Israel,candyland,foodstuffs
04a77999-d63d-4351-a23f-6e6cacc90bd1,2021-04-17 17:26:06,5.98,won,credit_not_processed,2021-04-13 1:49:22,Israel,candyland,foodstuffs
2747b835-c55d-44d5-9ae8-f9e9ba7c31fa,2021-04-17 23:09:14,8,lost,fraud,2021-04-13 15:29:47,Israel,candyland,foodstuffs
dc3af03b-160a-409e-adbd-bcea40fb04a3,2021-04-18 8:51:20,6.86,lost,fraud,2021-04-13 12:08:40,Israel,candyland,foodstuffs
76d89527-26ad-4f61-b1c1-fdb30db7ea00,2021-04-19 7:59:04,16.9,won,unrecognized,2021-04-14 22:47:30,Israel,candyland,foodstuffs
fb279711-2bbd-4c4d-810e-a6f313d848ab,2021-04-19 8:37:36,16.34,won,damaged_product,2021-04-15 19:49:02,Israel,candyland,foodstuffs
d51868c2-ef57-4d2e-8e16-40528e453c3e,2021-04-19 18:19:54,21.96,lost,fraud,2021-04-16 12:40:16,Israel,candyland,foodstuffs
a5eb10f2-ceff-468b-879a-a61b414d1412,2021-04-19 18:22:39,9.81,lost,credit_not_processed,2021-04-16 7:27:40,Israel,candyland,foodstuffs
a5d459f0-7135-4ccd-b388-df2bbc27685d,2021-04-19 19:35:03,15.74,lost,product_not_received,2021-04-15 0:45:55,Israel,candyland,foodstuffs
ec72ad15-d696-43ef-97a1-099f60d4adb3,2021-04-19 22:04:00,10.82,lost,product_not_received,2021-04-16 19:42:02,Israel,candyland,foodstuffs
b69ec0f7-5c9e-40f6-a3d8-34c8a269e176,2021-04-20 11:34:33,12.61,lost,fraud,2021-04-17 0:28:47,Israel,candyland,foodstuffs
40e3591c-b962-4401-bf38-17d6654c763e,2021-04-20 15:25:32,12.77,lost,fraud,2021-04-17 15:01:32,Israel,candyland,foodstuffs
08463a56-c2eb-4ccc-8a74-b9a1b93e1dbd,2021-04-21 20:59:49,7.19,won,damaged_product,2021-04-17 15:37:06,Israel,candyland,foodstuffs
0d0945b9-7830-48e1-9b39-8db05384738b,2021-04-21 21:12:07,13.27,lost,fraud,2021-04-18 14:42:26,Israel,candyland,foodstuffs
96c287b9-5b9f-4495-90fd-4ae73d9e2093,2021-04-22 9:05:48,14.09,lost,fraud,2021-04-18 23:24:14,Israel,candyland,foodstuffs
98cc9749-7aa8-401f-8110-09908cac41da,2021-04-22 21:24:16,24.74,won,fraud,2021-04-18 15:12:48,Israel,candyland,foodstuffs
84873ccf-dffa-4f31-8e9c-24dc0e35706c,2021-04-23 1:19:20,15.32,lost,product_not_received,2021-04-18 22:33:09,Israel,candyland,foodstuffs
